sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceTaxonSpeciesName	sourceTaxonSpeciesId	sourceTaxonGenusName	sourceTaxonGenusId	sourceTaxonFamilyName	sourceTaxonFamilyId	sourceTaxonOrderName	sourceTaxonOrderId	sourceTaxonClassName	sourceTaxonClassId	sourceTaxonPhylumName	sourceTaxonPhylumId	sourceTaxonKingdomName	sourceTaxonKingdomId	sourceId	sourceOccurrenceId	sourceInstitutionCode	sourceCollectionCode	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	sourceSexId	sourceSexName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetTaxonSpeciesName	targetTaxonSpeciesId	targetTaxonGenusName	targetTaxonGenusId	targetTaxonFamilyName	targetTaxonFamilyId	targetTaxonOrderName	targetTaxonOrderId	targetTaxonClassName	targetTaxonClassId	targetTaxonPhylumName	targetTaxonPhylumId	targetTaxonKingdomName	targetTaxonKingdomId	targetId	targetOccurrenceId	targetInstitutionCode	targetCollectionCode	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	targetSexId	targetSexName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	argumentTypeId	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch
no:match	no:match	USNMENT00985459		IXODES | IXODES AFFINIS_X SCAPULARIS		genus | species	IXODES AFFINIS_X SCAPULARIS		IXODES																USNMENT00985459		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q35255	EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255	Puma concolor	species	| Puma concolor	WD:Q270748 | WD:Q35255	| species	Puma concolor	WD:Q35255																			PreservedSpecimen												FAKAHATCHEE STRAND STATE PRESERVE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985457		IXODES | IXODES AFFINIS		genus | species	IXODES AFFINIS		IXODES																USNMENT00985457		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q35255	EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255	Puma concolor	species	| Puma concolor	WD:Q270748 | WD:Q35255	| species	Puma concolor	WD:Q35255																			PreservedSpecimen												BEAR ISLAND  BIG CYPRESS NATIONAL PRESERVE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985450		IXODES | IXODES AFFINIS		genus | species	IXODES AFFINIS		IXODES																USNMENT00985450		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q941564	EOL:328441 | GBIF:2438147 | INAT_TAXON:44902 | IRMNG:11384905 | ITIS:180349 | NCBI:42415 | WD:Q941564	Sigmodon hispidus	species	| Sigmodon hispidus	WD:Q20872972 | WD:Q941564	| species	Sigmodon hispidus	WD:Q941564																			PreservedSpecimen												MT. PLEASANT		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985443		IXODES | IXODES | IXODES AFFINIS		genus | subgenus | species	IXODES AFFINIS		IXODES																USNMENT00985443		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	MAZAMA SARTORII		MAZAMA | MAZAMA SARTORII		genus | species	MAZAMA SARTORII		MAZAMA																		PreservedSpecimen									16.8880555555556	-93.6333333333333		OCOZOCOAUTLA DE ESPINOSA		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985441		IXODES | IXODES | IXODES ACUTITARSUS		genus | subgenus | species	IXODES ACUTITARSUS		IXODES																USNMENT00985441		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	EOL:327955	EOL:327955 | GBIF:2436435 | GBIF:2436436 | IRMNG:1035772 | IRMNG:10857762 | ITIS:180091 | ITIS:180092 | NCBI:9606 | WD:Q15978631 | WORMS:1455977 | doi:10.5281/zenodo.3917332 | http://taxon-concept.plazi.org/id/Animalia/Homo_sapiens_Linnaeus_1758 | http://treatment.plazi.org/id/34AC185C73C41EA124EEED97C898FBC0	Homo sapiens	species	Animalia | Chordata | Mammalia | Primates | Hominidae | Homo | Homo sapiens	EOL:1 | EOL:694 | EOL:1642 | EOL:1645 | EOL:1653 | EOL:42268 | EOL:327955	kingdom | phylum | class | order | family | genus | species	Homo sapiens	EOL:327955	Homo	EOL:42268	Hominidae	EOL:1653	Primates	EOL:1645	Mammalia	EOL:1642	Chordata	EOL:694	Animalia	EOL:1							PreservedSpecimen												KASUWA KHOLA		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985440		IXODES | IXODES AFFINIS		genus | species	IXODES AFFINIS		IXODES																USNMENT00985440		PreservedSpecimen								Female	hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	UROCYON CINEREOARGENUS		UROCYON | UROCYON CINEREOARGENUS		genus | species	UROCYON CINEREOARGENUS		UROCYON																		PreservedSpecimen												GAINSVILLE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985438		IXODES | IXODES SCAPULARIS		genus | species	IXODES SCAPULARIS		IXODES																USNMENT00985438		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	GBIF:2440965	EOL:328652 | GBIF:2440965 | INAT_TAXON:42223 | IRMNG:10199010 | ITIS:180699 | NCBI:9874 | WD:Q215887 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Odocoileus_virginianus_Zimmermann_1780 | http://treatment.plazi.org/id/914B352F0A82806AD808705A998A54F9	Odocoileus virginianus	species	Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Odocoileus | Odocoileus virginianus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:5298 | GBIF:2440964 | GBIF:2440965	kingdom | phylum | class | order | family | genus | species	Odocoileus virginianus	GBIF:2440965	Odocoileus	GBIF:2440964	Cervidae	GBIF:5298	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1							PreservedSpecimen												BEAR ISLAND UNIT OF BIG CYPRESS NATIONAL PRESERVE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985435		IXODES | IXODES AFFINIS		genus | species	IXODES AFFINIS		IXODES																USNMENT00985435		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	no:match	no:match	DRAG		DRAG		genus			DRAG																		PreservedSpecimen												WEDGE PLANTATION		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985430		IXODES | IXODES SP		genus | species	IXODES SP		IXODES																USNMENT00985430		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q35255	EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255	Puma concolor	species	| Puma concolor	WD:Q270748 | WD:Q35255	| species	Puma concolor	WD:Q35255																			PreservedSpecimen												BEAR ISLAND  NORTHERN FAKAHATCHEE STRAND		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985429		IXODES | IXODES AFFINIS		genus | species	IXODES AFFINIS		IXODES																USNMENT00985429		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q35255	EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255	Puma concolor	species	| Puma concolor	WD:Q270748 | WD:Q35255	| species	Puma concolor	WD:Q35255																			PreservedSpecimen												BEAR ISLAND  BIG CYPRESS NATIONAL PRESERVE		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
no:match	no:match	USNMENT00985427		IXODES | IXODES SP		genus | species	IXODES SP		IXODES																USNMENT00985427		PreservedSpecimen									hasHost	http://purl.obolibrary.org/obo/RO_0002454	WD:Q35255	EOL:311910 | GBIF:2435099 | INAT_TAXON:42007 | IRMNG:10212875 | ITIS:552479 | NCBI:9696 | WD:Q35255	Puma concolor	species	| Puma concolor	WD:Q270748 | WD:Q35255	| species	Puma concolor	WD:Q35255																			PreservedSpecimen												NORTHERN FAKAHATCHEE STRAND		https://en.wiktionary.org/wiki/support	US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.			US National Museum of Natural History Ixodes Records	globalbioticinteractions/usnm-ixodes	https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip		2021-04-17T03:12:29.757Z
